

Threshold (S, V) : (2, 10)
The Last V Value is : 31.1435
The Last V Value is : 30.1561
The Last V Value is : 28.8002
The Last V Value is : 28.2351
The Last V Value is : 27.3644
The Last V Value is : 27.12
The Last V Value is : 30.2165
The Last V Value is : 28.1278
The Last V Value is : 30.0052
The Last V Value is : 29.5437
The Last V Value is : 26.7803
The Last V Value is : 27.9451
The Last V Value is : 23.361
The Last V Value is : 25.6903
The Last V Value is : 31.2596
The Last V Value is : 30.7284
The Last V Value is : 31.8425
The Last V Value is : 30.0569
The Last V Value is : 29.6404
The Last V Value is : 31.8863
The Last V Value is : 34.2291
The Last V Value is : 29.9996
The Last V Value is : 32.0298
The Last V Value is : 30.283
The Last V Value is : 35.9739
The Last V Value is : 28.3224
The Last V Value is : 30.9447
The Last V Value is : 30.4598
The Last V Value is : 26.7823
The Last V Value is : 29.1757
The Last V Value is : 25.6454
The Last V Value is : 25.5502
The Last V Value is : 28.3444
The Last V Value is : 31.3631
The Last V Value is : 22.4858
The Last V Value is : 31.0853
average final V value : 29.08
total change time : 119.92


Threshold (S, V) : (5.5, 13)
The Last V Value is : 25.4514
The Last V Value is : 27.9819
The Last V Value is : 25.7596
The Last V Value is : 29.0428
The Last V Value is : 31.4801
The Last V Value is : 29.3464
The Last V Value is : 28.1232
The Last V Value is : 25.2472
The Last V Value is : 31.1513
The Last V Value is : 28.997
The Last V Value is : 28.6549
The Last V Value is : 25.4213
The Last V Value is : 26.1235
The Last V Value is : 24.2393
The Last V Value is : 29.1274
The Last V Value is : 25.2775
The Last V Value is : 30.6663
The Last V Value is : 23.723
The Last V Value is : 25.9376
The Last V Value is : 28.0363
The Last V Value is : 30.1506
The Last V Value is : 25.02
The Last V Value is : 25.9325
The Last V Value is : 26.0603
The Last V Value is : 23.6757
The Last V Value is : 34.0797
The Last V Value is : 28.9938
The Last V Value is : 32.5512
The Last V Value is : 26.1782
The Last V Value is : 27.2672
The Last V Value is : 32.9172
The Last V Value is : 25.2348
The Last V Value is : 34.8784
The Last V Value is : 27.5792
The Last V Value is : 22.8811
The Last V Value is : 29.8013
The Last V Value is : 29.0847
The Last V Value is : 25.3004
The Last V Value is : 31.7793
The Last V Value is : 24.3688
The Last V Value is : 31.8138
The Last V Value is : 28.3326
The Last V Value is : 28.6611
The Last V Value is : 25.5327
The Last V Value is : 26.9422
The Last V Value is : 26.193
The Last V Value is : 31.7459
The Last V Value is : 27.0628
The Last V Value is : 32.4451
The Last V Value is : 28.8257
average final V value : 28.0215
total change time : 79.06


Threshold (S, V) : (6, 13)
The Last V Value is : 28.8955
The Last V Value is : 23.8332
The Last V Value is : 29.4904
The Last V Value is : 20.552
The Last V Value is : 21.8803
The Last V Value is : 23.4024
The Last V Value is : 25.6541
The Last V Value is : 27.6065
The Last V Value is : 24.4053
The Last V Value is : 29.1308
The Last V Value is : 24.4375
The Last V Value is : 22.7231
The Last V Value is : 26.3634
The Last V Value is : 32.2998
The Last V Value is : 29.9305
The Last V Value is : 29.431
The Last V Value is : 22.9804
The Last V Value is : 31.3734
The Last V Value is : 31.3951
The Last V Value is : 30.1919
The Last V Value is : 29.6715
The Last V Value is : 23.53
The Last V Value is : 27.348
The Last V Value is : 32.3045
The Last V Value is : 26.4037
The Last V Value is : 32.4322
The Last V Value is : 28.6345
The Last V Value is : 27.6821
The Last V Value is : 28.3127
The Last V Value is : 27.6403
The Last V Value is : 28.2686
The Last V Value is : 27.8939
The Last V Value is : 26.6931
The Last V Value is : 29.4698
The Last V Value is : 32.7213
The Last V Value is : 28.7676
The Last V Value is : 27.9063
The Last V Value is : 23.6837
The Last V Value is : 28.3288
The Last V Value is : 28.796
The Last V Value is : 29.0193
The Last V Value is : 26.882
The Last V Value is : 27.0344
The Last V Value is : 29.3501
The Last V Value is : 29.6962
The Last V Value is : 29.7365
The Last V Value is : 25.1663
The Last V Value is : 21.9176
The Last V Value is : 26.6948
The Last V Value is : 30.1672
average final V value : 27.5626
total change time : 75.64


Threshold (S, V) : (6.5, 13)
The Last V Value is : 24.5671
The Last V Value is : 29.22
The Last V Value is : 29.8807
The Last V Value is : 22.9543
The Last V Value is : 24.6121
The Last V Value is : 25.3522
The Last V Value is : 25.9038
The Last V Value is : 32.4166
The Last V Value is : 25.8193
The Last V Value is : 29.8524
The Last V Value is : 24.0971
The Last V Value is : 24.6305
The Last V Value is : 26.7113
The Last V Value is : 28.4977
The Last V Value is : 24.8088
The Last V Value is : 23.0978
The Last V Value is : 23.4463
The Last V Value is : 27.5489
The Last V Value is : 29.3502
The Last V Value is : 23.3659
The Last V Value is : 24.8226
The Last V Value is : 29.6763
The Last V Value is : 29.6971
The Last V Value is : 26.3478
The Last V Value is : 29.4985
The Last V Value is : 26.063
The Last V Value is : 26.0065
The Last V Value is : 29.9356
The Last V Value is : 26.2783
The Last V Value is : 29.559
The Last V Value is : 26.43
The Last V Value is : 27.8221
The Last V Value is : 25.2931
The Last V Value is : 25.1434
The Last V Value is : 21.5968
The Last V Value is : 28.2509
The Last V Value is : 29.3043
The Last V Value is : 22.3567
The Last V Value is : 26.8947
The Last V Value is : 27.3518
The Last V Value is : 25.0354
The Last V Value is : 26.8347
The Last V Value is : 22.4409
The Last V Value is : 27.2656
The Last V Value is : 27.4407
The Last V Value is : 30.3926
The Last V Value is : 25.3738
The Last V Value is : 26.5389
The Last V Value is : 26.9125
The Last V Value is : 32.8278
average final V value : 26.7105
total change time : 47.94


Threshold (S, V) : (7, 13)
The Last V Value is : 31.7879
The Last V Value is : 31.0908
The Last V Value is : 33.0698
The Last V Value is : 24.7006
The Last V Value is : 25.6688
The Last V Value is : 25.0245
The Last V Value is : 27.1582
The Last V Value is : 23.7313
The Last V Value is : 25.762
The Last V Value is : 31.165
The Last V Value is : 23.6045
The Last V Value is : 25.3257
The Last V Value is : 23.7398
The Last V Value is : 28.9818
The Last V Value is : 27.4288
The Last V Value is : 31.2965
The Last V Value is : 32.4293
The Last V Value is : 27.071
The Last V Value is : 26.1204
The Last V Value is : 28.5594
The Last V Value is : 23.6235
The Last V Value is : 30.5932
The Last V Value is : 28.6219
The Last V Value is : 29.1056
The Last V Value is : 21.6282
The Last V Value is : 28.2834
The Last V Value is : 30.1571
The Last V Value is : 26.3739
The Last V Value is : 32.196
The Last V Value is : 29.473
The Last V Value is : 31.8325
The Last V Value is : 28.0396
The Last V Value is : 26.7936
The Last V Value is : 30.5446
The Last V Value is : 28.1188
The Last V Value is : 28.2928
The Last V Value is : 22.434
The Last V Value is : 24.368
The Last V Value is : 28.1212
The Last V Value is : 25.7697
The Last V Value is : 29.3419
The Last V Value is : 23.007
The Last V Value is : 27.509
The Last V Value is : 32.8392
The Last V Value is : 30.3191
The Last V Value is : 25.2762
The Last V Value is : 25.8438
The Last V Value is : 26.0003
The Last V Value is : 24.8112
The Last V Value is : 29.1695
average final V value : 27.6441
total change time : 40.06


Threshold (S, V) : (7.5, 13)
The Last V Value is : 28.6926
The Last V Value is : 26.9771
The Last V Value is : 33.3079
The Last V Value is : 26.8767
The Last V Value is : 22.9934
The Last V Value is : 29.0447
The Last V Value is : 26.7576
The Last V Value is : 28.7478
The Last V Value is : 31.8735
The Last V Value is : 27.851
The Last V Value is : 25.6363
The Last V Value is : 22.9103
The Last V Value is : 30.2043
The Last V Value is : 25.3751
The Last V Value is : 28.9472
The Last V Value is : 28.5746
The Last V Value is : 24.1677
The Last V Value is : 27.0169
The Last V Value is : 29.1307
The Last V Value is : 25.4545
The Last V Value is : 26.3515
The Last V Value is : 27.6433
The Last V Value is : 25.0689
The Last V Value is : 24.8352
The Last V Value is : 26.2477
The Last V Value is : 24.222
The Last V Value is : 30.9222
The Last V Value is : 28.287
The Last V Value is : 31.0059
The Last V Value is : 32.0353
The Last V Value is : 22.5047
The Last V Value is : 24.4129
The Last V Value is : 25.2085
The Last V Value is : 26.6219
The Last V Value is : 25.6883
The Last V Value is : 23.9706
The Last V Value is : 22.8684
The Last V Value is : 27.5565
The Last V Value is : 26.3569
The Last V Value is : 23.2989
The Last V Value is : 30.1596
The Last V Value is : 30.8563
The Last V Value is : 30.7083
The Last V Value is : 31.6735
The Last V Value is : 30.8906
The Last V Value is : 24.6466
The Last V Value is : 27.9085
The Last V Value is : 32.0509
The Last V Value is : 25.0733
The Last V Value is : 31.1418
average final V value : 27.4151
total change time : 49.74


Threshold (S, V) : (8, 13)
The Last V Value is : 25.5586
The Last V Value is : 23.1456
The Last V Value is : 29.8633
The Last V Value is : 22.3272
The Last V Value is : 25.7699
The Last V Value is : 27.7525
The Last V Value is : 27.1307
The Last V Value is : 27.573
The Last V Value is : 21.4019
The Last V Value is : 29.4135
The Last V Value is : 30.8281
The Last V Value is : 30.8614
The Last V Value is : 21.5358
The Last V Value is : 21.3843
The Last V Value is : 30.8556
The Last V Value is : 33.742
The Last V Value is : 22.5667
The Last V Value is : 27.6229
The Last V Value is : 25.1188
The Last V Value is : 28.3137
The Last V Value is : 28.6224
The Last V Value is : 30.7306
The Last V Value is : 26.4993
The Last V Value is : 22.131
The Last V Value is : 28.8411
The Last V Value is : 28.3049
The Last V Value is : 24.2392
The Last V Value is : 29.2356
The Last V Value is : 26.7551
The Last V Value is : 29.7443
The Last V Value is : 27.6371
The Last V Value is : 25.028
The Last V Value is : 26.7798
The Last V Value is : 22.1363
The Last V Value is : 30.3114
The Last V Value is : 29.3571
The Last V Value is : 27.8514
The Last V Value is : 36.4354
The Last V Value is : 25.6222
The Last V Value is : 26.5771
The Last V Value is : 23.0171
The Last V Value is : 24.2348
The Last V Value is : 28.4397
The Last V Value is : 21.1366
The Last V Value is : 27.6861
The Last V Value is : 26.3777
The Last V Value is : 22.4976
The Last V Value is : 17.4611
The Last V Value is : 24.9438
The Last V Value is : 33.6049
average final V value : 26.7001
total change time : 21.2


Threshold (S, V) : (8.5, 13)
The Last V Value is : 26.8053
The Last V Value is : 24.4517
The Last V Value is : 23.447
The Last V Value is : 25.2852
The Last V Value is : 26.7159
The Last V Value is : 22.0574
The Last V Value is : 30.4282
The Last V Value is : 27.7176
The Last V Value is : 22.5646
The Last V Value is : 21.5593
The Last V Value is : 24.1537
The Last V Value is : 23.6301
The Last V Value is : 26.091
The Last V Value is : 28.5113
The Last V Value is : 25.537
The Last V Value is : 26.8002
The Last V Value is : 27.846
The Last V Value is : 28.3805
The Last V Value is : 23.7708
The Last V Value is : 24.3816
The Last V Value is : 28.4958
The Last V Value is : 22.7397
The Last V Value is : 26.2459
The Last V Value is : 27.9019
The Last V Value is : 21.9716
The Last V Value is : 24.2945
The Last V Value is : 24.3241
The Last V Value is : 26.8793
The Last V Value is : 25.9361
The Last V Value is : 29.0899
The Last V Value is : 28.6579
The Last V Value is : 26.2824
The Last V Value is : 23.1102
The Last V Value is : 22.4577
The Last V Value is : 31.0692
The Last V Value is : 25.1462
The Last V Value is : 25.2567
The Last V Value is : 26.3351
The Last V Value is : 25.8323
The Last V Value is : 27.1589
The Last V Value is : 23.0605
The Last V Value is : 28.5119
The Last V Value is : 26.9269
The Last V Value is : 29.9235
The Last V Value is : 24.5217
The Last V Value is : 31.8752
The Last V Value is : 26.6892
The Last V Value is : 23.8844
The Last V Value is : 28.0749
The Last V Value is : 27.9299
average final V value : 26.0144
total change time : 13.9


Threshold (S, V) : (9, 13)
The Last V Value is : 27.5549
The Last V Value is : 23.8245
The Last V Value is : 29.1312
The Last V Value is : 26.6849
The Last V Value is : 25.2543
The Last V Value is : 25.0503
The Last V Value is : 25.8283
The Last V Value is : 25.707
The Last V Value is : 22.5809
The Last V Value is : 27.2821
The Last V Value is : 25.4524
The Last V Value is : 30.4493
The Last V Value is : 24.5418
The Last V Value is : 29.7416
The Last V Value is : 30.9622
The Last V Value is : 28.3967
The Last V Value is : 29.1538
The Last V Value is : 29.6399
The Last V Value is : 29.3429
The Last V Value is : 26.5916
The Last V Value is : 30.8767
The Last V Value is : 27.2556
The Last V Value is : 27.5956
The Last V Value is : 26.0607
The Last V Value is : 28.24
The Last V Value is : 23.4025
The Last V Value is : 30.4086
The Last V Value is : 27.1549
The Last V Value is : 26.0879
The Last V Value is : 34.5642
The Last V Value is : 30.2025
The Last V Value is : 29.4707
The Last V Value is : 24.2656
The Last V Value is : 26.729
The Last V Value is : 28.3837
The Last V Value is : 27.0093
The Last V Value is : 28.301
The Last V Value is : 25.2572
The Last V Value is : 28.8962
The Last V Value is : 26.6743
The Last V Value is : 27.1889
The Last V Value is : 24.775
The Last V Value is : 30.9721
The Last V Value is : 23.8567
The Last V Value is : 25.1842
The Last V Value is : 24.2255
The Last V Value is : 24.7965
The Last V Value is : 29.6531
The Last V Value is : 21.992
The Last V Value is : 28.2994
average final V value : 27.219
total change time : 9.44


Threshold (S, V) : (9.5, 13)
The Last V Value is : 30.7907
The Last V Value is : 24.752
The Last V Value is : 20.8336
The Last V Value is : 28.3045
The Last V Value is : 19.953
The Last V Value is : 29.8539
The Last V Value is : 26.2587
The Last V Value is : 28.2944
The Last V Value is : 20.1857
The Last V Value is : 26.8977
The Last V Value is : 28.3718
The Last V Value is : 23.8121
The Last V Value is : 24.9216
The Last V Value is : 26.9549
The Last V Value is : 29.2262
The Last V Value is : 22.0741
The Last V Value is : 25.4747
The Last V Value is : 28.8509
The Last V Value is : 28.3503
The Last V Value is : 26.8753
The Last V Value is : 25.3736
The Last V Value is : 27.6939
The Last V Value is : 25.1259
The Last V Value is : 26.6761
The Last V Value is : 29.5318
The Last V Value is : 21.3018
The Last V Value is : 31.8765
The Last V Value is : 29.2648
The Last V Value is : 28.3329
The Last V Value is : 22.6803
The Last V Value is : 25.3215
The Last V Value is : 30.1147
The Last V Value is : 28.4207
The Last V Value is : 25.632
The Last V Value is : 24.8135
The Last V Value is : 25.6948
The Last V Value is : 27.732
The Last V Value is : 28.0547
